exchange,stock_symbol,date,stock_price_open,stock_price_high,stock_price_low,stock_price_close,stock_volume,stock_price_adj_close
AMEX,ZN,2010-01-04,7.26,7.29,7.05,7.20,70300,7.20
AMEX,ZN,2009-12-31,7.21,7.22,7.01,7.15,81100,7.15
AMEX,ZN,2009-12-30,7.11,7.23,7.00,7.19,105800,7.19
AMEX,ZN,2009-12-29,7.15,7.19,6.96,7.19,94100,7.19
AMEX,ZN,2009-12-28,7.11,7.20,6.91,7.05,115900,7.05
AMEX,ZN,2009-12-24,6.59,7.11,6.55,7.11,198100,7.11
AMEX,ZN,2009-12-23,6.30,6.50,6.28,6.46,46200,6.46
AMEX,ZN,2009-12-22,6.30,6.50,6.11,6.24,158800,6.24
AMEX,ZN,2009-12-21,6.60,6.60,6.26,6.29,173400,6.29
AMEX,ZN,2009-12-18,6.81,6.90,6.53,6.57,312500,6.57
AMEX,ZN,2009-12-17,6.91,6.94,6.80,6.82,84600,6.82
AMEX,ZN,2009-12-16,7.08,7.08,6.80,6.92,104100,6.92
AMEX,ZN,2009-12-15,7.15,7.29,6.95,6.95,149900,6.95
AMEX,ZN,2009-12-14,7.00,7.23,6.80,7.14,224500,7.14
AMEX,ZN,2009-12-11,6.78,7.00,6.33,6.67,234200,6.67
AMEX,ZN,2009-12-10,6.69,6.78,6.50,6.66,191600,6.66
AMEX,ZN,2009-12-09,6.70,6.87,6.31,6.70,338800,6.70
AMEX,ZN,2009-12-08,6.87,6.88,6.51,6.60,427300,6.60
AMEX,ZN,2009-12-07,7.40,7.40,7.07,7.25,65500,7.25
AMEX,ZN,2009-12-04,7.24,7.37,6.96,7.24,87700,7.24
AMEX,ZN,2009-12-03,7.49,7.49,6.85,7.01,116100,7.01
AMEX,ZN,2009-12-02,7.70,7.70,7.09,7.23,203500,7.23
AMEX,ZN,2009-12-01,6.25,8.05,6.20,7.73,410600,7.73
AMEX,ZN,2009-11-30,6.49,6.49,6.00,6.12,230900,6.12
AMEX,ZN,2009-11-27,6.55,6.65,6.25,6.26,96300,6.26
AMEX,ZN,2009-11-25,6.67,6.74,6.45,6.52,176700,6.52
AMEX,ZN,2009-11-24,6.61,6.76,6.45,6.63,98500,6.63
AMEX,ZN,2009-11-23,6.51,6.96,6.41,6.59,158500,6.59
AMEX,ZN,2009-11-20,6.59,6.60,6.35,6.45,85000,6.45
AMEX,ZN,2009-11-19,6.77,6.77,6.50,6.63,133100,6.63
AMEX,ZN,2009-11-18,6.85,6.88,6.57,6.66,58600,6.66
AMEX,ZN,2009-11-17,6.80,6.89,6.64,6.88,48400,6.88
AMEX,ZN,2009-11-16,6.73,6.90,6.60,6.88,72000,6.88
AMEX,ZN,2009-11-13,6.84,6.85,6.64,6.73,78500,6.73
AMEX,ZN,2009-11-12,6.85,6.95,6.72,6.86,57800,6.86
AMEX,ZN,2009-11-11,7.08,7.08,6.79,6.85,49100,6.85
AMEX,ZN,2009-11-10,7.05,7.15,6.91,6.98,42300,6.98
AMEX,ZN,2009-11-09,7.14,7.14,6.92,7.02,55800,7.02
AMEX,ZN,2009-11-06,6.88,7.20,6.82,6.90,50400,6.90
AMEX,ZN,2009-11-05,6.90,7.32,6.76,6.88,63700,6.88
AMEX,ZN,2009-11-04,7.48,7.50,6.77,6.87,107400,6.87
AMEX,ZN,2009-11-03,6.50,7.16,6.41,7.07,70300,7.07
AMEX,ZN,2009-11-02,6.57,6.89,6.41,6.50,96100,6.50
AMEX,ZN,2009-10-30,7.20,7.20,6.52,6.73,214400,6.73
AMEX,ZN,2009-10-29,7.65,7.81,7.00,7.08,175100,7.08
AMEX,ZN,2009-10-28,7.52,7.84,7.52,7.65,73600,7.65
AMEX,ZN,2009-10-27,7.46,7.60,7.37,7.56,73800,7.56
AMEX,ZN,2009-10-26,7.80,7.82,7.40,7.49,143900,7.49
AMEX,ZN,2009-10-23,8.37,8.47,7.60,7.85,205400,7.85
AMEX,ZN,2009-10-22,8.49,8.54,8.00,8.35,158100,8.35
AMEX,ZN,2009-10-21,8.98,9.20,8.61,8.68,97600,8.68
AMEX,ZN,2009-10-20,9.70,9.70,8.65,8.96,245200,8.96
AMEX,ZN,2009-10-19,9.99,10.00,9.50,9.73,129600,9.73
AMEX,ZN,2009-10-16,9.60,9.63,9.40,9.47,124100,9.47
AMEX,ZN,2009-10-15,9.30,9.59,9.05,9.41,244900,9.41
AMEX,ZN,2009-10-14,10.71,10.95,10.20,10.35,478300,10.35
AMEX,ZN,2009-10-13,9.94,10.71,9.82,10.71,166100,10.71
