exchange,stock_symbol,date,dividends
AMEX,TTH,2002-04-09,0.029
AMEX,TTH,2002-04-08,0.157
AMEX,TTH,2002-03-26,0.014
AMEX,TTH,2002-03-13,0.01
AMEX,TTH,2002-03-07,0.001
AMEX,TTH,2002-03-06,0.008
AMEX,TTH,2002-02-21,0.007
AMEX,TTH,2002-01-08,0.182
AMEX,TTH,2001-12-27,0.014
AMEX,TTH,2001-12-12,0.025
AMEX,TTH,2001-12-05,0.015
AMEX,TTH,2001-11-28,0.001
AMEX,TTH,2001-10-09,0.029
AMEX,TTH,2001-10-05,0.153
AMEX,TTH,2001-09-26,0.014
AMEX,TTH,2001-09-06,0.007
AMEX,TTH,2001-08-29,0.001
AMEX,TTH,2001-07-10,0.029
AMEX,TTH,2001-07-06,0.153
AMEX,TTH,2001-06-27,0.009
AMEX,TTH,2001-06-19,0.006
AMEX,TTH,2001-06-13,0.011
AMEX,TTH,2001-06-06,0.015
AMEX,TTH,2001-05-30,0.001
AMEX,TTH,2001-04-10,0.029
AMEX,TTH,2001-04-06,0.153
AMEX,TTH,2001-03-28,0.009
AMEX,TTH,2001-03-13,0.011
AMEX,TTH,2001-03-07,0.008
AMEX,TTH,2001-02-22,0.007
AMEX,TTH,2001-01-09,0.029
AMEX,TTH,2001-01-08,0.152
AMEX,TTH,2000-12-27,0.009
AMEX,TTH,2000-12-13,0.011
AMEX,TTH,2000-12-06,0.007
AMEX,TTH,2000-12-05,0.008
AMEX,TTH,2000-11-29,0.001
AMEX,TTH,2000-10-10,0.029
AMEX,TTH,2000-10-05,0.084
AMEX,TTH,2000-09-28,0.055
AMEX,TTH,2000-09-13,0.011
AMEX,TTH,2000-09-07,0.006
AMEX,TTH,2000-09-06,0.008
AMEX,TTH,2000-08-30,0.001
AMEX,TTH,2000-07-18,0.016
AMEX,TTH,2000-07-11,0.029
AMEX,TTH,2000-07-06,0.141
AMEX,TTH,2000-06-28,0.055
AMEX,TTH,2000-06-13,0.008
AMEX,TTH,2000-06-07,0.014
AMEX,TTH,2000-05-31,0.001
AMEX,TTH,2000-05-18,0.038
AMEX,TTH,2000-04-11,0.029
AMEX,TTH,2000-04-06,0.069
AMEX,TTH,2000-03-29,0.055
AMEX,TTH,2000-03-13,0.013
AMEX,TTH,2000-03-07,0.005
AMEX,TTH,2000-02-24,0.006
AMEX,TO,2008-10-06,0.03
AMEX,TO,2008-06-30,0.03
AMEX,TO,2008-03-31,0.03
AMEX,TO,2007-12-17,0.03
AMEX,TO,2007-10-05,0.03
AMEX,TO,2007-06-25,0.03
AMEX,TO,2007-03-26,0.03
AMEX,TO,2006-12-18,0.03
AMEX,TO,2006-09-29,0.03
AMEX,TO,2006-06-26,0.03
AMEX,TO,2006-03-20,0.03
AMEX,TO,2005-12-19,0.03
AMEX,TO,2005-10-03,0.03
AMEX,TO,2005-06-27,0.03
AMEX,TO,2005-03-21,0.03
AMEX,TO,2004-12-20,0.03
AMEX,TO,2004-09-27,0.03
AMEX,TO,2004-06-23,0.03
AMEX,TO,2004-03-22,0.03
AMEX,TO,2003-12-18,0.03
AMEX,TO,2003-09-30,0.03
AMEX,TO,2003-06-23,0.03
AMEX,TO,2003-03-24,0.03
AMEX,TO,2002-12-27,0.03
AMEX,TO,2002-10-01,0.03
AMEX,TO,2002-06-24,0.09
AMEX,TO,2002-03-25,0.09
AMEX,TO,2001-12-26,0.09
AMEX,TO,2001-10-02,0.18
AMEX,TO,2001-06-18,0.18
AMEX,TO,2001-03-26,0.18
AMEX,TO,2000-12-22,0.18
AMEX,TO,2000-09-29,0.18
AMEX,TO,2000-06-22,0.18
AMEX,TO,2000-03-20,0.18
AMEX,TO,1999-12-16,0.18
AMEX,TO,1999-10-01,0.18
AMEX,TO,1999-06-16,0.18
AMEX,TO,1999-03-17,0.18
AMEX,TO,1998-12-23,0.18
AMEX,TO,1998-09-30,0.18
AMEX,TO,1998-06-16,0.15
AMEX,TO,1998-03-16,0.15
AMEX,TO,1997-12-23,0.15
AMEX,TO,1997-10-01,0.15
AMEX,TO,1997-06-17,0.15
AMEX,TO,1997-03-18,0.15
AMEX,TO,1996-12-24,0.15
AMEX,TO,1996-09-26,0.15
AMEX,TO,1996-06-25,0.125
AMEX,TO,1996-03-26,0.125
AMEX,TO,1995-12-27,0.125
AMEX,TO,1995-09-21,0.125
AMEX,TO,1995-06-27,0.1
AMEX,TO,1995-03-24,0.1
AMEX,TO,1994-12-23,0.1
AMEX,TO,1994-09-27,0.1
AMEX,TO,1994-06-24,0.0625
AMEX,TO,1994-03-25,0.0625
AMEX,TO,1993-12-27,0.0625
AMEX,TO,1993-10-01,0.0625
AMEX,TO,1993-06-25,0.0625
AMEX,TO,1993-03-26,0.0625
AMEX,TO,1992-12-24,0.0625
AMEX,TO,1992-10-02,0.0625
AMEX,TO,1992-06-25,0.0375
AMEX,TO,1992-03-26,0.0375
AMEX,TMW,2009-12-18,0.294
AMEX,TMW,2009-09-18,0.346
AMEX,TMW,2009-06-19,0.355
AMEX,TMW,2009-03-20,0.381
AMEX,TMW,2008-09-19,0.464
AMEX,TMW,2008-06-20,0.48
AMEX,TMW,2008-03-20,0.426
AMEX,TMW,2007-12-21,0.444
AMEX,TMW,2007-09-21,0.445
AMEX,TMW,2007-06-15,0.43
AMEX,TMW,2007-03-16,0.366
AMEX,TMW,2006-09-15,0.38
AMEX,TMW,2006-06-16,0.373
AMEX,TMW,2006-03-17,0.342
AMEX,TMW,2005-12-16,0.435
AMEX,TMW,2005-09-16,0.334
AMEX,TMW,2005-06-17,0.363
AMEX,TMW,2005-03-18,0.326
AMEX,TMW,2004-12-17,0.673
AMEX,TMW,2004-09-17,0.321
AMEX,TMW,2004-06-18,0.282
AMEX,TMW,2004-03-19,0.269
AMEX,TMW,2003-12-19,0.354
AMEX,TMW,2003-09-19,0.258
AMEX,TMW,2003-06-20,0.265
AMEX,TMW,2003-03-21,0.253
AMEX,TMW,2002-12-20,0.282
AMEX,TMW,2002-09-20,0.266
AMEX,TMW,2002-06-21,0.208
AMEX,TMW,2002-03-15,0.183
AMEX,TMW,2001-09-21,0.358
AMEX,TMW,2001-06-15,0.225
AMEX,TMW,2001-03-16,0.266
AMEX,TMW,2000-12-15,0.218
AMEX,TWM,2008-12-23,25.073999
AMEX,TWM,2008-09-24,0.203
AMEX,TWM,2008-06-24,0.172
AMEX,TWM,2008-03-25,0.254
AMEX,TWM,2007-12-20,0.439
AMEX,TWM,2007-09-25,0.476
AMEX,TWM,2007-06-26,0.484
AMEX,TRT,2008-02-21,0.11
AMEX,TRT,2006-12-13,0.1
AMEX,TRT,2006-01-06,0.5
AMEX,TMP,2010-02-03,0.309
AMEX,TMP,2009-11-04,0.34
AMEX,TMP,2009-08-05,0.34
AMEX,TMP,2009-05-06,0.34
AMEX,TMP,2009-02-05,0.34
AMEX,TMP,2008-11-05,0.34
AMEX,TMP,2008-07-31,0.34
AMEX,TMP,2008-05-01,0.32
AMEX,TMP,2008-02-06,0.32
AMEX,TMP,2007-10-31,0.32
AMEX,TMP,2007-07-31,0.32
AMEX,TMP,2007-05-02,0.3
AMEX,TMP,2007-01-31,0.3
AMEX,TMP,2006-11-01,0.3
AMEX,TMP,2006-08-01,0.3
AMEX,TMP,2006-05-01,10.3
AMEX,TMP,2006-02-01,0.27273
AMEX,TMP,2005-11-02,0.27273
AMEX,TMP,2005-08-03,0.27273
AMEX,TMP,2005-05-02,0.27273
AMEX,TMP,2005-02-02,9.36364
AMEX,TMP,2004-11-03,0.27273
AMEX,TMP,2004-08-04,0.27273
AMEX,TMP,2004-05-04,0.27273
AMEX,TMP,2004-02-04,0.27273
AMEX,TMP,2003-11-03,0.27273
AMEX,TMP,2003-08-01,0.27273
