exchange,stock_symbol,date,dividends
AMEX,UTH,2005-05-04,0.041
AMEX,UTH,2005-04-28,0.108
AMEX,UTH,2005-04-07,0.041
AMEX,UTH,2005-03-29,0.089
AMEX,UTH,2005-03-14,0.013
AMEX,UTH,2005-03-09,0.01
AMEX,UTH,2005-03-07,0.056
AMEX,UTH,2005-03-02,0.129
AMEX,UTH,2005-02-23,0.074
AMEX,UTH,2005-02-14,0.064
AMEX,UTH,2005-02-11,0.12
AMEX,UTH,2005-02-09,0.137
AMEX,UTH,2005-02-08,0.049
AMEX,UTH,2005-02-03,0.145
AMEX,UTH,2005-01-11,0.041
AMEX,UTH,2005-01-10,0.638
AMEX,UTH,2004-12-28,0.038
AMEX,UTH,2004-12-17,0.306
AMEX,UTH,2004-12-08,0.01
AMEX,UTH,2004-12-07,0.055
AMEX,UTH,2004-12-01,0.072
AMEX,UTH,2004-11-24,0.073
AMEX,UTH,2004-11-23,0.069
AMEX,UTH,2004-11-15,0.054
AMEX,UTH,2004-11-10,0.12
AMEX,UTH,2004-11-09,0.083
AMEX,UTH,2004-11-08,0.1
AMEX,UTH,2004-11-03,0.038
AMEX,UTH,2004-10-28,0.104
AMEX,UTH,2004-10-06,0.04
AMEX,UTH,2004-09-28,0.03
AMEX,UTH,2004-09-07,0.055
AMEX,UTH,2004-09-01,0.019
AMEX,UTH,2004-08-25,0.127
AMEX,UTH,2004-08-24,0.002
AMEX,UTH,2004-08-12,0.013
AMEX,UTH,2004-08-11,0.175
AMEX,UTH,2004-08-10,0.045
AMEX,UTH,2004-08-09,0.051
AMEX,UTH,2004-08-06,0.049
AMEX,UTH,2004-08-04,0.038
AMEX,UTH,2004-07-29,0.104
AMEX,UTH,2004-07-08,0.04
AMEX,UTH,2004-06-28,0.03
AMEX,UTH,2004-06-09,0.002
AMEX,UTH,2004-06-04,0.055
AMEX,UTH,2004-06-02,0.069
AMEX,UTH,2004-05-26,0.071
AMEX,UTH,2004-05-24,0.002
AMEX,UTH,2004-05-20,0.013
AMEX,UTH,2004-05-12,0.166
AMEX,UTH,2004-05-10,0.096
AMEX,UTH,2004-05-06,0.049
AMEX,UTH,2004-05-05,0.038
AMEX,UTH,2004-04-29,0.102
AMEX,UTH,2004-04-07,0.04
AMEX,UTH,2004-03-29,0.03
AMEX,UTH,2004-03-10,0.002
AMEX,UTH,2004-03-04,0.055
AMEX,UTH,2004-03-03,0.019
AMEX,UTH,2004-02-25,0.121
AMEX,UTH,2004-02-24,0.002
AMEX,UTH,2004-02-11,0.179
AMEX,UTH,2004-02-09,0.096
AMEX,UTH,2004-02-06,0.049
AMEX,UTH,2004-02-04,0.038
AMEX,UTH,2004-01-29,0.102
AMEX,UTH,2004-01-08,0.04
AMEX,UTH,2004-01-02,0.03
AMEX,UTH,2003-12-10,0.002
AMEX,UTH,2003-12-04,0.054
AMEX,UTH,2003-12-03,0.019
AMEX,UTH,2003-11-26,0.071
AMEX,UTH,2003-11-25,0.048
AMEX,UTH,2003-11-24,0.002
AMEX,UTH,2003-11-13,0.013
AMEX,UTH,2003-11-12,0.158
AMEX,UTH,2003-11-07,0.095
AMEX,UTH,2003-11-06,0.049
AMEX,UTH,2003-11-05,0.038
AMEX,UTH,2003-10-30,0.102
AMEX,UTH,2003-10-08,0.039
AMEX,UTH,2003-09-04,0.054
AMEX,UTH,2003-09-03,0.019
AMEX,UTH,2003-08-27,0.119
AMEX,UTH,2003-08-22,0.002
AMEX,UTH,2003-08-13,0.17
AMEX,UTH,2003-08-11,0.05
AMEX,UTH,2003-08-08,0.045
AMEX,UTH,2003-08-06,0.086
AMEX,UTH,2003-07-31,0.125
AMEX,UTH,2003-07-29,0.045
AMEX,UTH,2003-07-24,0.02
AMEX,UTH,2003-07-08,0.039
AMEX,UTH,2003-06-05,0.054
AMEX,UTH,2003-06-04,0.067
AMEX,UTH,2003-05-28,0.071
AMEX,UTH,2003-05-22,0.002
AMEX,UTH,2003-05-15,0.013
AMEX,UTH,2003-05-14,0.083
AMEX,UTH,2003-05-13,0.069
AMEX,UTH,2003-05-12,0.05
AMEX,UTH,2003-05-09,0.035
AMEX,UTH,2003-05-07,0.049
AMEX,UTH,2003-05-05,0.038
AMEX,UTH,2003-05-01,0.099
AMEX,UTH,2003-04-08,0.039
AMEX,UTH,2003-03-12,0.004
AMEX,UTH,2003-03-10,0.013
AMEX,UTH,2003-03-06,0.054
AMEX,UTH,2003-03-05,0.019
AMEX,UTH,2003-02-26,0.119
AMEX,UTH,2003-02-12,0.152
AMEX,UTH,2003-02-10,0.05
AMEX,UTH,2003-02-07,0.035
AMEX,UTH,2003-02-06,0.084
AMEX,UTH,2003-02-05,0.038
AMEX,UTH,2003-01-30,0.099
AMEX,UTH,2003-01-08,0.039
